htm_link,download_link
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis11_simsci_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis11_simsci_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_me.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_me.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis12_simsci_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis12_simsci_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis2_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis2_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis8_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis8_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/inn_cis9_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/inn_cis9_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/ipr_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/ipr_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_euryld_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_euryld_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_h_cgby_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_h_cgby_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_h_ddmr_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_h_ddmr_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_h_euryld_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_h_euryld_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_h_mr3_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_h_mr3_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_lt_gby10_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_lt_gby10_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_lt_mcby_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_lt_mcby_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/irt_st_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/irt_st_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_cbt_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_cbt_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_dii_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_dii_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_ba.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_ba.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_me.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_me.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_rs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_rs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_e_simsie_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_e_simsie_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_al.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_al.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_el.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_es.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_es.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_ie.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_ie.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_it.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_it.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_lv.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_lv.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_me.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_me.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_mt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_mt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_no.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_no.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_pt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_rs.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_rs.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_si.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_si.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_i_simsih2_tr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_i_simsih2_tr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_pbo_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_pbo_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_se_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_se_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i21_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_sk_dskl_i21_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_dskl_i_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_sk_dskl_i_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_sk_oja_esmsip2.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_sk_oja_esmsip2.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_ski_itemp_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_ski_itemp_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/isoc_skslf_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/isoc_skslf_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iss_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iss_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_fi.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_fi.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_fr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_fr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_hr.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_hr.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_hu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_hu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_lt.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_lt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_lu.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_lu.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_nl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_nl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_pl.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_pl.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_ro.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_ro.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_se.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_se.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/iww_go_esms_sk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/iww_go_esms_sk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esms.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_pt.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_at.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_at.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_be.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_be.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_bg.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_bg.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_ch.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_ch.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_cy.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_cy.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_cz.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_cz.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_de.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_de.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_dk.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_dk.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_ee.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_ee.sdmx.zip
https://ec.europa.eu/eurostat/cache/metadata/en/jvs_esqrs_el.htm,https://ec.europa.eu/eurostat/api/dissemination/files?file=metadata/jvs_esqrs_el.sdmx.zip
